# HUGGY-PSF Tue Nov 23 14:09:17  /home/ubuntu/Desktop/lab2/WASP-44/group01_WASP
#        number of frames:    1
#              target x_0:   170.00
#              target y_0:    37.00
#       inn annulus (pix):    11.00
#       out annulus (pix):    20.00
#            frame number:    1
#      (x0, y0) sky (ADU):  3775.40
# flux w/in inner annulus:  478577.7
   1    4.474   169.838    37.594    2.550    423631.8     0.88519
   1    4.483   169.838    37.594    2.550    423867.1     0.88568
   1    4.493   169.838    37.594    2.550    424228.0     0.88643
   1    4.502   169.838    37.594    2.550    424522.4     0.88705
   1    4.511   169.838    37.594    2.550    424837.4     0.88771
   1    4.521   169.838    37.594    2.550    425190.6     0.88845
   1    4.530   169.838    37.594    2.550    425459.7     0.88901
   1    4.540   169.838    37.594    2.550    425723.8     0.88956
   1    4.549   169.838    37.594    2.550    425995.6     0.89013
   1    4.559   169.838    37.594    2.550    426274.1     0.89071
   1    4.569   169.838    37.594    2.550    426616.0     0.89142
   1    4.578   169.838    37.594    2.550    426931.5     0.89208
   1    4.588   169.838    37.594    2.550    427202.6     0.89265
   1    4.597   169.838    37.594    2.550    427481.7     0.89323
   1    4.606   169.838    37.594    2.550    427703.6     0.89370
   1    4.616   169.838    37.594    2.550    428017.7     0.89435
   1    4.625   169.838    37.594    2.550    428299.2     0.89494
   1    4.635   169.838    37.594    2.550    428611.0     0.89559
   1    4.644   169.838    37.594    2.550    428807.7     0.89600
   1    4.654   169.838    37.594    2.550    429130.5     0.89668
   1    4.663   169.838    37.594    2.550    429498.7     0.89745
   1    4.673   169.838    37.594    2.550    429752.1     0.89798
   1    4.682   169.838    37.594    2.550    429958.6     0.89841
   1    4.692   169.838    37.594    2.550    430252.3     0.89902
   1    4.701   169.838    37.594    2.550    430451.6     0.89944
   1    4.711   169.838    37.594    2.550    430787.2     0.90014
   1    4.720   169.838    37.594    2.550    431063.0     0.90072
   1    4.730   169.838    37.594    2.550    431295.3     0.90120
   1    4.740   169.838    37.594    2.550    431531.5     0.90170
   1    4.749   169.838    37.594    2.550    431771.1     0.90220
   1    4.759   169.838    37.594    2.550    432040.5     0.90276
   1    4.768   169.838    37.594    2.550    432265.5     0.90323
   1    4.778   169.838    37.594    2.550    432534.3     0.90379
   1    4.787   169.838    37.594    2.550    432838.4     0.90443
   1    4.797   169.838    37.594    2.550    433081.4     0.90493
   1    4.806   169.838    37.594    2.550    433325.5     0.90544
   1    4.816   169.838    37.594    2.550    433559.4     0.90593
   1    4.825   169.838    37.594    2.550    433767.4     0.90637
   1    4.835   169.838    37.594    2.550    433969.4     0.90679
   1    4.844   169.838    37.594    2.550    434227.5     0.90733
   1    4.853   169.838    37.594    2.550    434441.5     0.90778
   1    4.863   169.838    37.594    2.550    434763.9     0.90845
   1    4.872   169.838    37.594    2.550    435025.1     0.90900
   1    4.882   169.838    37.594    2.550    435247.1     0.90946
   1    4.891   169.838    37.594    2.550    435452.6     0.90989
   1    4.901   169.838    37.594    2.550    435661.8     0.91033
   1    4.911   169.838    37.594    2.550    435908.5     0.91084
   1    4.920   169.838    37.594    2.550    436136.2     0.91132
   1    4.930   169.838    37.594    2.550    436383.2     0.91183
   1    4.939   169.838    37.594    2.550    436626.2     0.91234
   1    4.948   169.838    37.594    2.550    436830.4     0.91277
   1    4.958   169.838    37.594    2.550    437061.7     0.91325
   1    4.967   169.838    37.594    2.550    437248.8     0.91364
   1    4.977   169.838    37.594    2.550    437461.2     0.91409
   1    4.986   169.838    37.594    2.550    437666.3     0.91451
   1    4.996   169.838    37.594    2.550    437907.0     0.91502
   1    5.005   169.846    37.613    2.570    438194.6     0.91562
   1    5.015   169.846    37.613    2.570    438434.1     0.91612
   1    5.024   169.846    37.613    2.570    438581.7     0.91643
   1    5.034   169.846    37.613    2.570    438762.1     0.91680
   1    5.043   169.846    37.613    2.570    438960.4     0.91722
   1    5.053   169.846    37.613    2.570    439192.3     0.91770
   1    5.062   169.846    37.613    2.570    439392.4     0.91812
