# SENTINEL Tue Nov 23 14:10:03  /home/ubuntu/Desktop/lab2/WASP-44/group01_WASP-44_20201120/reduced              
#              target x_0:   170.00
#              target y_0:    37.00
#          reference x_r0:   288.00
#          reference y_r0:    57.00
#        aperture 1 (pix):     6.00
#        aperture 2 (pix):     9.00
#       inn annulus (pix):    12.00
#       out annulus (pix):    20.00
#      centroiding method:   moment
# nf 1 name 2.s min 3 expt 4 x 5 y 6 dx 7 dy 8 xr 9 yr 10 fw 11 peak 12 a1 13 a2 14 r1 15 r2 16 lc1 17 lc2 18 sky 19 abflux 20
  79 AF641687.cor  21.85  15.0  169.62   38.01  -0.31   0.29  287.64   58.16  6.60   23349.   456114.   484569.   435430.   460506.  1.047504  1.052254  3332.9    100.425
  80 AF641688.cor  22.13  15.0  169.42   37.88  -0.51   0.16  287.61   58.00  5.46   30734.   471053.   490477.   444825.   463232.  1.058964  1.058815  3332.5    101.019
  81 AF641689.cor  22.41  15.0  169.92   37.88  -0.01   0.16  288.05   58.01  6.06   26708.   465243.   486608.   443870.   464204.  1.048152  1.048264  3324.0    101.232
  82 AF641690.cor  22.69  15.0  169.15   38.45  -0.79   0.73  287.25   58.60  5.82   28061.   463575.   486722.   440532.   460971.  1.052306  1.055863  3320.2    100.527
  83 AF641691.cor  22.97  15.0  169.90   37.99  -0.04   0.27  288.05   58.13  6.14   27293.   466817.   489447.   443236.   464315.  1.053202  1.054129  3316.4    101.256
  84 AF641692.cor  23.24  15.0  169.71   38.31  -0.23   0.59  287.75   58.47  6.38   26330.   464260.   489669.   439576.   463952.  1.056155  1.055431  3303.6    101.177
  85 AF641693.cor  23.53  15.0  169.62   37.81  -0.32   0.09  287.69   57.96  6.44   25331.   462741.   489174.   440076.   464544.  1.051504  1.053020  3296.6    101.306
  86 AF641694.cor  23.81  15.0  169.37   37.86  -0.56   0.14  287.52   57.91  5.86   29707.   466107.   489672.   442658.   464683.  1.052973  1.053777  3285.1    101.336
  87 AF641695.cor  24.09  15.0  169.84   38.32  -0.09   0.60  287.98   58.41  6.36   24461.   462617.   487583.   437668.   463818.  1.057005  1.051240  3282.0    101.147
  88 AF641696.cor  24.37  15.0  170.14   38.17   0.20   0.45  288.30   58.30  6.74   21661.   458704.   489564.   431538.   461382.  1.062952  1.061082  3270.7    100.616
  89 AF641697.cor  24.65  15.0  170.36   38.45   0.42   0.73  288.56   58.62  7.32   19476.   451075.   486389.   428550.   463138.  1.052559  1.050202  3268.0    100.999
  90 AF641698.cor  24.93  15.0  169.80   38.06  -0.13   0.34  287.82   58.21  7.50   18709.   444554.   481453.   424830.   461355.  1.046426  1.043562  3255.2    100.610
  91 AF641699.cor  25.21  15.0  168.85   36.65  -1.09  -1.07  286.91   56.76  7.12   19556.   450661.   484682.   424414.   457656.  1.061843  1.059052  3253.1     99.804
  92 AF641700.cor  25.49  15.0  169.06   37.66  -0.87  -0.06  287.12   57.80  6.46   23978.   454403.   482076.   434677.   463200.  1.045381  1.040751  3240.8    101.013
  93 AF641701.cor  25.77  15.0  169.66   37.93  -0.28   0.21  287.47   58.06  6.58   22955.   462641.   487853.   437765.   463255.  1.056826  1.053098  3242.4    101.025
  94 AF641702.cor  26.05  15.0  169.83   38.07  -0.11   0.35  287.95   58.17  6.36   23315.   461588.   487611.   439435.   462780.  1.050413  1.053656  3237.4    100.921
  95 AF641703.cor  26.33  15.0  169.85   37.74  -0.09   0.03  287.81   57.92  6.48   23163.   458216.   484070.   439682.   464866.  1.042152  1.041311  3235.5    101.376
  96 AF641704.cor  26.61  15.0  169.55   37.84  -0.39   0.13  287.56   58.01  6.38   24068.   462686.   487127.   436300.   459066.  1.060478  1.061127  3227.0    100.111
  97 AF641705.cor  26.89  15.0  169.28   38.10  -0.65   0.38  287.49   58.20  6.72   21694.   456062.   485759.   434521.   463951.  1.049575  1.047006  3227.9    101.176
  98 AF641706.cor  27.17  15.0  169.57   37.86  -0.37   0.15  287.60   58.10  6.42   24238.   459905.   488135.   436997.   462279.  1.052421  1.055931  3212.2    100.812
  99 AF641707.cor  27.45  15.0  169.03   38.38  -0.91   0.66  287.09   58.61  6.26   24655.   462289.   487870.   439274.   463648.  1.052393  1.052242  3212.8    101.110
 100 AF641708.cor  27.73  15.0  169.45   37.94  -0.49   0.22  287.67   58.15  6.58   22484.   455190.   483816.   436058.   464183.  1.043873  1.042296  3205.7    101.227
 101 AF641709.cor  28.01  15.0  168.99   37.94  -0.94   0.23  287.13   58.02  6.30   24636.   465422.   491464.   442189.   466944.  1.052541  1.052513  3205.8    101.829
 102 AF641710.cor  28.29  15.0  168.76   38.23  -1.18   0.51  286.91   58.35  6.56   22497.   461192.   488713.   433410.   458726.  1.064101  1.065370  3203.1    100.037
 103 AF641711.cor  28.57  15.0  170.41   37.86   0.47   0.14  288.41   57.95  6.82   22279.   457023.   487043.   431620.   461532.  1.058854  1.055274  3203.9    100.649
 104 AF641712.cor  28.84  15.0  169.39   38.01  -0.55   0.29  287.45   58.07  6.60   24353.   460317.   487969.   435953.   461902.  1.055887  1.056433  3190.2    100.730
