# SENTINEL Mon Nov 22 10:08:42  /home/ubuntu/Desktop/lab2/WASP-44/group01_WASP-44_20201120/reduced              
#              target x_0:   170.00
#              target y_0:    37.00
#          reference x_r0:   288.00
#          reference y_r0:    57.00
#        aperture 1 (pix):     5.00
#        aperture 2 (pix):     6.00
#       inn annulus (pix):    12.00
#       out annulus (pix):    20.00
#      centroiding method:   moment
# nf 1 name 2.s min 3 expt 4 x 5 y 6 dx 7 dy 8 xr 9 yr 10 fw 11 peak 12 a1 13 a2 14 r1 15 r2 16 lc1 17 lc2 18 sky 19 abflux 20
  78 AF641686.cor  21.57  15.0  169.80   38.10  -0.13   0.38  287.93   58.22  6.28   24732.   438748.   461613.   414796.   435679.  1.057744  1.059524  3338.5     99.443
  79 AF641687.cor  21.85  15.0  169.62   38.01  -0.31   0.29  287.64   58.16  6.60   23349.   432583.   456114.   413062.   435430.  1.047258  1.047504  3332.9     99.387
  80 AF641688.cor  22.13  15.0  169.42   37.88  -0.51   0.16  287.61   58.00  5.46   30734.   454387.   471053.   429112.   444825.  1.058900  1.058964  3332.5    101.531
  81 AF641689.cor  22.41  15.0  169.92   37.88  -0.01   0.16  288.05   58.01  6.06   26708.   446575.   465243.   426191.   443870.  1.047830  1.048152  3324.0    101.313
  82 AF641690.cor  22.69  15.0  169.15   38.45  -0.79   0.73  287.25   58.60  5.82   28061.   444348.   463575.   422242.   440532.  1.052354  1.052306  3320.2    100.551
  83 AF641691.cor  22.97  15.0  169.90   37.99  -0.04   0.27  288.05   58.13  6.14   27293.   447102.   466817.   424990.   443236.  1.052031  1.053202  3316.4    101.168
  84 AF641692.cor  23.24  15.0  169.71   38.31  -0.23   0.59  287.75   58.47  6.38   26330.   442837.   464260.   418933.   439576.  1.057058  1.056155  3303.6    100.333
  85 AF641693.cor  23.53  15.0  169.62   37.81  -0.32   0.09  287.69   57.96  6.44   25331.   440138.   462741.   419724.   440076.  1.048636  1.051504  3296.6    100.447
  86 AF641694.cor  23.81  15.0  169.37   37.86  -0.56   0.14  287.52   57.91  5.86   29707.   446467.   466107.   424404.   442658.  1.051987  1.052973  3285.1    101.037
  87 AF641695.cor  24.09  15.0  169.84   38.32  -0.09   0.60  287.98   58.41  6.36   24461.   439876.   462617.   415638.   437668.  1.058316  1.057005  3282.0     99.897
  88 AF641696.cor  24.37  15.0  170.14   38.17   0.20   0.45  288.30   58.30  6.74   21661.   431234.   458704.   406228.   431538.  1.061555  1.062952  3270.7     98.498
  89 AF641697.cor  24.65  15.0  170.36   38.45   0.42   0.73  288.56   58.62  7.32   19476.   420515.   451075.   399403.   428550.  1.052857  1.052559  3268.0     97.816
  90 AF641698.cor  24.93  15.0  169.80   38.06  -0.13   0.34  287.82   58.21  7.50   18709.   412987.   444554.   394034.   424830.  1.048100  1.046426  3255.2     96.967
  91 AF641699.cor  25.21  15.0  168.85   36.65  -1.09  -1.07  286.91   56.76  7.12   19556.   420632.   450661.   396198.   424414.  1.061669  1.061843  3253.1     96.872
  92 AF641700.cor  25.49  15.0  169.06   37.66  -0.87  -0.06  287.12   57.80  6.46   23978.   430634.   454403.   410824.   434677.  1.048222  1.045381  3240.8     99.215
  93 AF641701.cor  25.77  15.0  169.66   37.93  -0.28   0.21  287.47   58.06  6.58   22955.   438600.   462641.   414804.   437765.  1.057366  1.056826  3242.4     99.919
  94 AF641702.cor  26.05  15.0  169.83   38.07  -0.11   0.35  287.95   58.17  6.36   23315.   438241.   461588.   418051.   439435.  1.048294  1.050413  3237.4    100.301
  95 AF641703.cor  26.33  15.0  169.85   37.74  -0.09   0.03  287.81   57.92  6.48   23163.   435144.   458216.   416991.   439682.  1.043534  1.042152  3235.5    100.357
  96 AF641704.cor  26.61  15.0  169.55   37.84  -0.39   0.13  287.56   58.01  6.38   24068.   441018.   462686.   416098.   436300.  1.059891  1.060478  3227.0     99.585
  97 AF641705.cor  26.89  15.0  169.28   38.10  -0.65   0.38  287.49   58.20  6.72   21694.   429841.   456062.   409512.   434521.  1.049640  1.049575  3227.9     99.179
  98 AF641706.cor  27.17  15.0  169.57   37.86  -0.37   0.15  287.60   58.10  6.42   24238.   436452.   459905.   414941.   436997.  1.051841  1.052421  3212.2     99.744
  99 AF641707.cor  27.45  15.0  169.03   38.38  -0.91   0.66  287.09   58.61  6.26   24655.   439796.   462289.   417800.   439274.  1.052647  1.052393  3212.8    100.264
 100 AF641708.cor  27.73  15.0  169.45   37.94  -0.49   0.22  287.67   58.15  6.58   22484.   430104.   455190.   411631.   436058.  1.044876  1.043873  3205.7     99.530
 101 AF641709.cor  28.01  15.0  168.99   37.94  -0.94   0.23  287.13   58.02  6.30   24636.   442303.   465422.   419902.   442189.  1.053350  1.052541  3205.8    100.929
 102 AF641710.cor  28.29  15.0  168.76   38.23  -1.18   0.51  286.91   58.35  6.56   22497.   436557.   461192.   410279.   433410.  1.064049  1.064101  3203.1     98.926
 103 AF641711.cor  28.57  15.0  170.41   37.86   0.47   0.14  288.41   57.95  6.82   22279.   430108.   457023.   405091.   431620.  1.061755  1.058854  3203.9     98.517
 104 AF641712.cor  28.84  15.0  169.39   38.01  -0.55   0.29  287.45   58.07  6.60   24353.   436396.   460317.   412340.   435953.  1.058339  1.055887  3190.2     99.506
